Ticker,Date,Open,High,Low,Close,Volume,Quarter
COST,"March 6, 2018",192.139999,192.25,190.070007,191.460007,2458700,2018 Q1
COST,"March 7, 2018",189.210007,189.75,184.779999,187.360001,5157100,2018 Q1
COST,"March 8, 2018",186.190002,186.350006,183.080002,185.690002,6061500,2018 Q1
COST,"March 9, 2018",186.5,188.639999,184.220001,188.580002,3288100,2018 Q1
COST,"March 12, 2018",188.270004,190.100006,187.550003,189.369995,2394100,2018 Q1
COST,"March 13, 2018",190.050003,190.119995,186.800003,187.460007,1964300,2018 Q1
COST,"March 14, 2018",188.779999,189.009995,183.5,184.630005,2866000,2018 Q1
COST,"March 15, 2018",184.820007,186.570007,184.160004,185.509995,1811300,2018 Q1
COST,"March 16, 2018",186.179993,186.25,184.470001,185.869995,3569400,2018 Q1
COST,"March 19, 2018",185.630005,185.979996,182.809998,184.149994,2493200,2018 Q1
COST,"March 20, 2018",185.100006,187.580002,184.600006,187.350006,1852500,2018 Q1
COST,"March 21, 2018",186.830002,187.889999,186.059998,186.070007,2048300,2018 Q1
COST,"March 22, 2018",184.899994,185.550003,182.5,182.639999,2489800,2018 Q1
COST,"March 23, 2018",183.279999,184.449997,180.830002,180.839996,2351800,2018 Q1
COST,"March 26, 2018",183.029999,187.559998,182.339996,187.220001,2036600,2018 Q1
COST,"March 27, 2018",187.440002,187.660004,182.059998,183.149994,2495300,2018 Q1
COST,"March 28, 2018",183.610001,184.619995,181.229996,183.610001,2168700,2018 Q1
COST,"March 29, 2018",184.740005,188.639999,184.410004,188.429993,3016000,2018 Q1
COST,"April 2, 2018",186.910004,186.910004,181.050003,182.75,3599200,2018 Q2
COST,"April 3, 2018",183.529999,184.169998,181.350006,182.610001,2287000,2018 Q2
COST,"April 4, 2018",181.130005,186.350006,180.940002,185.520004,2111000,2018 Q2
COST,"April 5, 2018",186.699997,187,184.929993,186.25,1933600,2018 Q2
COST,"April 6, 2018",185.339996,187.25,183.100006,183.960007,2259000,2018 Q2
COST,"April 9, 2018",185.199997,187.399994,183.5,184.410004,1946000,2018 Q2
COST,"April 10, 2018",185.75,185.970001,182.169998,183.550003,2526000,2018 Q2
COST,"April 11, 2018",182.25,186.369995,182.220001,184.649994,1697300,2018 Q2
COST,"April 12, 2018",185.5,190.039993,185.490005,188.820007,2841600,2018 Q2
COST,"April 13, 2018",189.809998,189.830002,187.009995,188.910004,1744400,2018 Q2
COST,"April 16, 2018",191.839996,195.800003,191.380005,194.580002,3026800,2018 Q2
COST,"April 17, 2018",195.660004,196.880005,194.729996,196,2160500,2018 Q2
COST,"April 18, 2018",196.300003,197.770004,196.119995,196.509995,1663100,2018 Q2
COST,"April 19, 2018",196.160004,196.399994,193.5,195.070007,2427600,2018 Q2
COST,"April 20, 2018",194.429993,195.669998,192.75,193.559998,2252800,2018 Q2
COST,"April 23, 2018",193.809998,194.380005,192.259995,193.350006,1618000,2018 Q2
COST,"April 24, 2018",194.539993,195.360001,191.149994,192.509995,1598900,2018 Q2
COST,"April 25, 2018",192.229996,194.669998,191.389999,193.970001,1311700,2018 Q2
COST,"April 26, 2018",194.119995,196.440002,193.339996,195.259995,1445800,2018 Q2
COST,"April 27, 2018",194.949997,196.919998,194.529999,196.580002,1563100,2018 Q2
COST,"April 30, 2018",197.100006,199.039993,196.389999,197.160004,2165000,2018 Q2
COST,"May 1, 2018",196.490005,197.080002,193.509995,196.550003,1413200,2018 Q2
COST,"May 2, 2018",195.479996,195.580002,192.449997,194,2498100,2018 Q2
COST,"May 3, 2018",193.919998,193.990005,190.179993,193.009995,1815500,2018 Q2
COST,"May 4, 2018",192.839996,196.399994,191.279999,195.190002,1704500,2018 Q2
COST,"May 7, 2018",195.779999,195.800003,192.210007,193.059998,2361900,2018 Q2
COST,"May 8, 2018",192.990005,195.199997,192.419998,194.479996,1908600,2018 Q2
COST,"May 9, 2018",194.149994,196.419998,193.149994,196.039993,1999100,2018 Q2
COST,"May 10, 2018",196.050003,196.929993,194.199997,195.449997,1874200,2018 Q2
COST,"May 11, 2018",195.330002,195.979996,194.570007,195.759995,1296300,2018 Q2
COST,"May 14, 2018",195.960007,197.270004,195.419998,195.880005,1440900,2018 Q2
COST,"May 15, 2018",194.759995,196.699997,193.259995,195.479996,2319600,2018 Q2
COST,"May 16, 2018",196.070007,199.350006,195,198.710007,2163200,2018 Q2
COST,"May 17, 2018",199.059998,201.350006,197.889999,199.600006,2391000,2018 Q2
COST,"May 18, 2018",199.5,199.520004,197.779999,198.960007,1624600,2018 Q2
COST,"May 21, 2018",199.600006,201.339996,199.089996,199.619995,1202800,2018 Q2
COST,"May 22, 2018",199.720001,201.770004,198.830002,198.970001,1563600,2018 Q2
COST,"May 23, 2018",199.089996,199.089996,196.770004,198.139999,1635100,2018 Q2
COST,"May 24, 2018",198.289993,199.089996,196.820007,198.889999,1176300,2018 Q2
COST,"May 25, 2018",198.889999,200.220001,197.820007,198.360001,1331000,2018 Q2
COST,"May 29, 2018",198.100006,198.839996,196,196.740005,2298100,2018 Q2
COST,"May 30, 2018",198.160004,200.529999,197.75,199.639999,2390900,2018 Q2
COST,"May 31, 2018",200.220001,200.699997,197.699997,198.240005,4822800,2018 Q2
COST,"June 1, 2018",195.449997,198.990005,195,197.130005,4056400,2018 Q3
COST,"June 4, 2018",197.320007,199.039993,197.25,198.619995,1870600,2018 Q3
COST,"June 5, 2018",199.220001,199.350006,196.990005,197.839996,1868500,2018 Q3
COST,"June 6, 2018",198.009995,198.399994,196.699997,197.660004,2066900,2018 Q3
COST,"June 7, 2018",200.5,202.880005,199.410004,202.570007,2735000,2018 Q3
COST,"June 8, 2018",201.509995,204.009995,201,203.759995,2052500,2018 Q3
COST,"June 11, 2018",203.759995,204.889999,203.419998,204.5,1684800,2018 Q3
COST,"June 12, 2018",204.25,205.080002,203.229996,204.880005,1384800,2018 Q3
COST,"June 13, 2018",204.919998,205.830002,203.210007,204.110001,1665800,2018 Q3
COST,"June 14, 2018",204.869995,205.729996,204.289993,205.119995,1685000,2018 Q3
COST,"June 15, 2018",205.399994,207.669998,204.570007,207.320007,3879600,2018 Q3
COST,"June 18, 2018",206,208.110001,205.149994,206.210007,1975000,2018 Q3
COST,"June 19, 2018",204.899994,207.809998,204.619995,207.529999,1940600,2018 Q3
COST,"June 20, 2018",207.759995,208.589996,206.960007,207.979996,1527700,2018 Q3
COST,"June 21, 2018",208.169998,211.110001,208,209.960007,1825800,2018 Q3
COST,"June 22, 2018",210.369995,211.770004,210.020004,211.100006,1738600,2018 Q3
COST,"June 25, 2018",210.009995,212.080002,209.970001,211.75,2398600,2018 Q3
COST,"June 26, 2018",212.380005,212.460007,209.970001,210.089996,2276700,2018 Q3
COST,"June 27, 2018",210.5,212.419998,209.610001,210.029999,2211700,2018 Q3
COST,"June 28, 2018",210,211.190002,208.050003,208.710007,1826700,2018 Q3
COST,"June 29, 2018",209.660004,210.529999,208.320007,208.979996,2164600,2018 Q3
COST,"July 2, 2018",208.419998,208.820007,206.050003,207.990005,1876100,2018 Q3
COST,"July 3, 2018",208.529999,209.910004,206.899994,207.119995,842100,2018 Q3
COST,"July 5, 2018",208.199997,209.289993,207.550003,209.139999,1436700,2018 Q3
COST,"July 6, 2018",207.139999,210.389999,206.660004,209.619995,1523200,2018 Q3
COST,"July 9, 2018",210.520004,211.789993,210,210.940002,1738300,2018 Q3
COST,"July 10, 2018",210.990005,212.699997,210.830002,211.699997,1687800,2018 Q3
COST,"July 11, 2018",211.210007,211.779999,209.970001,210.949997,1472800,2018 Q3
COST,"July 12, 2018",212.539993,214.169998,212.220001,214.020004,2222000,2018 Q3
COST,"July 13, 2018",214,216.639999,213.710007,216.539993,1951200,2018 Q3
COST,"July 16, 2018",216.639999,217.130005,213.899994,214.850006,2078200,2018 Q3
COST,"July 17, 2018",214.059998,216.160004,214,215,2064800,2018 Q3
COST,"July 18, 2018",215.339996,215.880005,213.600006,214.970001,1869500,2018 Q3
COST,"July 19, 2018",214.460007,218.199997,214.029999,217.539993,2790800,2018 Q3
COST,"July 20, 2018",216.979996,218.940002,216.240005,218.690002,1793900,2018 Q3
COST,"July 23, 2018",219.880005,220.460007,218.199997,218.839996,1394300,2018 Q3
COST,"July 24, 2018",219.410004,220.679993,217.589996,218.580002,1453900,2018 Q3
COST,"July 25, 2018",217.610001,220.820007,217.369995,220.699997,1560200,2018 Q3
COST,"July 26, 2018",222,224.619995,220.820007,221.720001,1820000,2018 Q3
COST,"July 27, 2018",222.309998,222.5,218.759995,219.649994,1596800,2018 Q3
COST,"July 30, 2018",219.039993,220.119995,218.610001,219.110001,1292700,2018 Q3
COST,"July 31, 2018",219.690002,220.070007,218.330002,218.710007,1888500,2018 Q3
COST,"August 1, 2018",218.649994,219.100006,216.25,217.130005,1841300,2018 Q3
COST,"August 2, 2018",215.009995,221.399994,215.009995,221.119995,1904800,2018 Q3
COST,"August 3, 2018",221,222.619995,221,222.029999,1195700,2018 Q3
COST,"August 6, 2018",221.429993,223.270004,221.009995,222.720001,1285500,2018 Q3
COST,"August 7, 2018",223.240005,225.479996,222.979996,223.860001,1428100,2018 Q3
COST,"August 8, 2018",222.860001,224.880005,222.240005,224.580002,2010700,2018 Q3
COST,"August 9, 2018",221.619995,222.350006,216.910004,218.240005,3637100,2018 Q3
COST,"August 10, 2018",218.139999,221.720001,217.75,220.309998,2830800,2018 Q3
COST,"August 13, 2018",221.029999,221.580002,219.059998,219.559998,1518900,2018 Q3
COST,"August 14, 2018",220.009995,222.559998,219.860001,222,1450600,2018 Q3
COST,"August 15, 2018",220.720001,222.110001,218.770004,221.669998,1844100,2018 Q3
COST,"August 16, 2018",223.449997,224.259995,222.139999,223.190002,1657700,2018 Q3
COST,"August 17, 2018",222.330002,225.880005,222.149994,225.679993,1980900,2018 Q3
COST,"August 20, 2018",226,228.220001,225.970001,227.350006,1783700,2018 Q3
COST,"August 21, 2018",229.490005,230.100006,227.699997,228.539993,2066700,2018 Q3
COST,"August 22, 2018",228.479996,230.229996,228.380005,229.210007,1267900,2018 Q3
COST,"August 23, 2018",229,230.350006,228.570007,229.509995,1337900,2018 Q3
COST,"August 24, 2018",230,232.059998,229.600006,231.279999,1453200,2018 Q3
COST,"August 27, 2018",232.740005,232.860001,228.100006,230.029999,1904100,2018 Q3
COST,"August 28, 2018",230.940002,231.830002,229.839996,230.259995,1882100,2018 Q3
COST,"August 29, 2018",231.789993,232,228.729996,230.190002,1793600,2018 Q3
COST,"August 30, 2018",229.619995,231.160004,229.440002,230.830002,1272000,2018 Q3
COST,"August 31, 2018",230.210007,233.520004,230.210007,233.130005,1881300,2018 Q3
COST,"September 4, 2018",233.139999,234.910004,233.139999,234.679993,1858400,2018 Q3
COST,"September 5, 2018",234.570007,236.169998,233.199997,235.610001,2126000,2018 Q3
COST,"September 6, 2018",235.470001,236.770004,235.059998,236.679993,1853200,2018 Q3
COST,"September 7, 2018",237.309998,242.949997,237.199997,241.460007,2722400,2018 Q3
COST,"September 10, 2018",243,243.800003,242.119995,243.179993,2817300,2018 Q3
COST,"September 11, 2018",243.929993,245.160004,243.169998,244.210007,2185700,2018 Q3
COST,"September 12, 2018",245,245.119995,242.229996,242.440002,1912000,2018 Q3
COST,"September 13, 2018",242.5,243.990005,241.050003,241.270004,2078200,2018 Q3
COST,"September 14, 2018",239,239,234.470001,235.380005,3875300,2018 Q3
COST,"September 17, 2018",234.059998,234.589996,231.509995,232,2884600,2018 Q3
COST,"September 18, 2018",231.979996,235.470001,231.699997,234.350006,2000200,2018 Q3
COST,"September 19, 2018",234.619995,234.740005,232.419998,233.850006,1581400,2018 Q3
COST,"September 20, 2018",234.600006,235,232.320007,233.919998,1910100,2018 Q3
COST,"September 21, 2018",234.369995,235.839996,234.009995,234.759995,3717800,2018 Q3
COST,"September 24, 2018",234.190002,234.850006,232.899994,233.339996,1530400,2018 Q3
COST,"September 25, 2018",234.029999,234.660004,232.729996,232.929993,1889700,2018 Q3
COST,"September 26, 2018",233.570007,235.660004,233.449997,233.809998,2008500,2018 Q3
COST,"September 27, 2018",233.699997,235.669998,232.339996,234,1421400,2018 Q3
COST,"September 28, 2018",233.860001,235.470001,233.789993,234.880005,1602800,2018 Q3
COST,"October 1, 2018",235.809998,236.529999,234.429993,234.649994,1673100,2018 Q4
COST,"October 2, 2018",234.100006,237.570007,233.869995,236.350006,1647600,2018 Q4
COST,"October 3, 2018",236.619995,237.309998,232.729996,233.199997,2322300,2018 Q4
COST,"October 4, 2018",233.259995,234,230.660004,231.679993,2862800,2018 Q4
COST,"October 5, 2018",225,227.059998,217.789993,218.820007,7379000,2018 Q4
COST,"October 8, 2018",219.339996,224.5,219.259995,223.929993,3863500,2018 Q4
COST,"October 9, 2018",224.149994,225.149994,222.559998,224.169998,2502800,2018 Q4
COST,"October 10, 2018",224.100006,225,221.039993,221.050003,3021400,2018 Q4
COST,"October 11, 2018",222.910004,225.320007,220.929993,221.820007,3650900,2018 Q4
COST,"October 12, 2018",225.199997,227.619995,223.389999,226.949997,3130500,2018 Q4
COST,"October 15, 2018",226.25,226.940002,224.25,224.509995,2441900,2018 Q4
COST,"October 16, 2018",224.869995,228.259995,224.320007,227.679993,2541800,2018 Q4
COST,"October 17, 2018",228.449997,228.880005,225.509995,228.490005,2129300,2018 Q4
COST,"October 18, 2018",228.539993,230.649994,226.25,228.580002,2624600,2018 Q4
COST,"October 19, 2018",228.899994,230.630005,228.720001,229.669998,2099800,2018 Q4
COST,"October 22, 2018",229.880005,230.25,227.270004,229.059998,2007300,2018 Q4
COST,"October 23, 2018",227.070007,229.259995,223.820007,228.75,2656700,2018 Q4
COST,"October 24, 2018",225.929993,231.089996,223.089996,223.759995,3100200,2018 Q4
COST,"October 25, 2018",224.059998,227.589996,222.839996,226.399994,2218900,2018 Q4
COST,"October 26, 2018",222.309998,225,217,218.190002,3995400,2018 Q4
COST,"October 29, 2018",219.75,224.889999,218.75,222.419998,3801400,2018 Q4
COST,"October 30, 2018",223.100006,228.210007,223.009995,227.919998,2410500,2018 Q4
COST,"October 31, 2018",228.649994,230.559998,225.559998,228.630005,2674600,2018 Q4
COST,"November 1, 2018",228.179993,230.800003,227.539993,229.600006,2095000,2018 Q4
COST,"November 2, 2018",229.809998,232.229996,227.179993,230.160004,2167200,2018 Q4
COST,"November 5, 2018",230.710007,234.889999,229.800003,234.449997,2513900,2018 Q4
COST,"November 6, 2018",235,237.490005,234.179993,236.710007,2101300,2018 Q4
COST,"November 7, 2018",238.75,240.880005,236.940002,240.369995,2603600,2018 Q4
COST,"November 8, 2018",238.509995,239.800003,237.029999,238.699997,2140600,2018 Q4
COST,"November 9, 2018",237.970001,240.259995,237.070007,237.740005,2256700,2018 Q4
COST,"November 12, 2018",237.639999,239.199997,234.130005,234.479996,2301400,2018 Q4
COST,"November 13, 2018",234.75,236.419998,232.770004,234.139999,1548100,2018 Q4
COST,"November 14, 2018",237.119995,237.119995,231.710007,233.309998,1896500,2018 Q4
COST,"November 15, 2018",232.320007,232.649994,227,229.940002,2722300,2018 Q4
COST,"November 16, 2018",229.300003,231.119995,226.520004,231.020004,2822400,2018 Q4
COST,"November 19, 2018",231.610001,233.5,227.809998,228.740005,1949500,2018 Q4
COST,"November 20, 2018",224.919998,225,218.050003,219.309998,3704800,2018 Q4
COST,"November 21, 2018",220.559998,222.029999,217.449997,218.570007,2036500,2018 Q4
COST,"November 23, 2018",218.100006,221.179993,217.660004,220.059998,1007500,2018 Q4
COST,"November 26, 2018",222.850006,223.479996,218.899994,219.449997,2205600,2018 Q4
COST,"November 27, 2018",219.369995,223.119995,218.380005,223.009995,2369800,2018 Q4
COST,"November 28, 2018",222.779999,230.460007,222.190002,230.339996,2765600,2018 Q4
COST,"November 29, 2018",229,231.589996,228.360001,231,1478700,2018 Q4
COST,"November 30, 2018",231.690002,233.389999,229.699997,231.279999,2764000,2018 Q4
COST,"December 3, 2018",230.720001,232.199997,228.210007,232.080002,2481500,2018 Q4
COST,"December 4, 2018",232.110001,233.300003,225.559998,226.350006,3418600,2018 Q4
COST,"December 6, 2018",227.940002,233.860001,226.600006,233.199997,4029800,2018 Q4
COST,"December 7, 2018",233.149994,233.809998,223.029999,224.860001,2881900,2018 Q4
COST,"December 10, 2018",224.539993,225.199997,219.110001,222.660004,2650000,2018 Q4
COST,"December 11, 2018",225.119995,227.25,224,226.5,2466800,2018 Q4
COST,"December 12, 2018",228.350006,230.449997,227.070007,227.800003,2891400,2018 Q4
COST,"December 13, 2018",228.839996,229.619995,225.479996,226.509995,2170200,2018 Q4
COST,"December 14, 2018",218,219,205.509995,207.059998,8822300,2018 Q4
COST,"December 17, 2018",206.679993,208,200.660004,202.229996,4739400,2018 Q4
COST,"December 18, 2018",203.089996,204.669998,201.570007,202.990005,3308500,2018 Q4
COST,"December 19, 2018",203.5,207,199.860001,201.410004,3369600,2018 Q4
COST,"December 20, 2018",200.330002,200.699997,193.679993,197.130005,4250900,2018 Q4
COST,"December 21, 2018",197.160004,200.699997,194.320007,194.520004,5080200,2018 Q4
COST,"December 24, 2018",193.899994,195.330002,189.800003,189.990005,2031700,2018 Q4
COST,"December 26, 2018",190.820007,198.779999,189.509995,198.630005,3268800,2018 Q4
COST,"December 27, 2018",196.960007,201.130005,193.960007,201.080002,2705900,2018 Q4
COST,"December 28, 2018",201.820007,204.949997,199.589996,202.039993,2037800,2018 Q4
COST,"December 31, 2018",203.380005,204.389999,201.380005,203.710007,1729400,2018 Q4
COST,"January 2, 2019",200.5,205.100006,199.850006,204.759995,2143100,2019 Q1
COST,"January 3, 2019",203.699997,205.940002,200.039993,200.419998,2877700,2019 Q1
COST,"January 4, 2019",203.080002,207.929993,201.449997,206.240005,2761600,2019 Q1
COST,"January 7, 2019",205.520004,209.119995,203.539993,207,2226600,2019 Q1
COST,"January 8, 2019",208.649994,209.080002,204.179993,208.550003,2366500,2019 Q1
COST,"January 9, 2019",209.149994,211.220001,207.919998,209.899994,1862900,2019 Q1
COST,"January 10, 2019",208.149994,210.899994,206,210.639999,2340700,2019 Q1
COST,"January 11, 2019",210.039993,211.25,209.309998,210.509995,1861100,2019 Q1
COST,"January 14, 2019",209.470001,210.649994,208.160004,209,1523100,2019 Q1
COST,"January 15, 2019",210.039993,211.339996,209.080002,211.029999,1681900,2019 Q1
COST,"January 16, 2019",211.460007,211.460007,209.5,210.179993,1455000,2019 Q1
COST,"January 17, 2019",209.869995,211.649994,209.649994,211.460007,1517100,2019 Q1
COST,"January 18, 2019",212.559998,214.160004,211.770004,213.589996,2115400,2019 Q1
